available_date,available_hour,parking_lot_id,available_cars
2024-07-21,6,500109034,35
2024-07-21,7,500109034,24
2024-07-21,8,500109034,17
2024-07-21,9,500109034,28
2024-07-21,10,500109034,28
2024-07-21,11,500109034,23
2024-07-21,12,500109034,20
2024-07-21,13,500109034,33
2024-07-21,14,500109034,28
2024-07-21,15,500109034,30
2024-07-21,16,500109034,26
2024-07-21,17,500109034,18
2024-07-21,18,500109034,32
2024-07-21,19,500109034,22
2024-07-21,20,500109034,23
2024-07-21,21,500109034,32
2024-07-21,22,500109034,32
2024-07-21,23,500109034,35
2024-07-28,0,500109034,34
2024-07-28,1,500109034,40
2024-07-28,2,500109034,35
2024-07-28,3,500109034,45
2024-07-28,4,500109034,47
2024-07-28,5,500109034,32
2024-07-28,6,500109034,35
2024-07-28,7,500109034,25
2024-07-28,8,500109034,19
2024-07-28,9,500109034,28
2024-07-28,10,500109034,31
2024-07-28,11,500109034,24
2024-07-28,12,500109034,29
2024-07-28,13,500109034,31
2024-07-28,14,500109034,30
2024-07-28,15,500109034,27
2024-07-28,16,500109034,28
2024-07-28,17,500109034,20
2024-07-28,18,500109034,18
2024-07-28,19,500109034,29
2024-07-28,20,500109034,35
2024-07-28,21,500109034,30
2024-07-28,22,500109034,34
2024-07-28,23,500109034,34
2024-08-04,0,500109034,37
2024-08-04,1,500109034,36
2024-08-04,2,500109034,36
2024-08-04,3,500109034,40
2024-08-04,4,500109034,31
2024-08-04,5,500109034,33
2024-08-04,6,500109034,32
2024-08-04,7,500109034,28
2024-08-04,8,500109034,23
2024-08-04,9,500109034,33
2024-08-04,10,500109034,33
2024-08-04,11,500109034,20
2024-08-04,12,500109034,28
2024-08-04,13,500109034,25
2024-08-04,14,500109034,30
2024-08-04,15,500109034,30
2024-08-04,16,500109034,26
2024-08-04,17,500109034,16
2024-08-04,18,500109034,21
2024-08-04,19,500109034,24
2024-08-04,20,500109034,22
2024-08-04,21,500109034,32
2024-08-04,22,500109034,31
2024-08-04,23,500109034,34
2024-08-11,0,500109034,34
2024-08-11,1,500109034,36
2024-08-11,2,500109034,29
2024-08-11,3,500109034,34
2024-08-11,4,500109034,41
2024-08-11,5,500109034,36
2024-08-11,6,500109034,33
2024-08-11,7,500109034,24
2024-08-11,8,500109034,26
2024-08-11,9,500109034,26
2024-08-11,10,500109034,29
2024-08-11,11,500109034,27
2024-08-11,12,500109034,24
2024-08-11,13,500109034,28
2024-08-11,14,500109034,30
2024-08-11,15,500109034,29
2024-08-11,16,500109034,26
2024-08-11,17,500109034,20
2024-08-11,18,500109034,21
2024-08-11,19,500109034,19
2024-08-11,20,500109034,26
2024-08-11,21,500109034,30
2024-08-11,22,500109034,30
2024-08-11,23,500109034,35
2024-08-18,0,500109034,34
2024-08-18,1,500109034,35
2024-08-18,2,500109034,33
2024-08-18,3,500109034,34
2024-08-18,4,500109034,32
2024-08-18,5,500109034,34
2024-08-18,6,500109034,30
2024-08-18,7,500109034,26
2024-08-18,8,500109034,15
2024-08-18,9,500109034,22
2024-08-18,10,500109034,21
2024-08-18,11,500109034,27
2024-08-18,12,500109034,26
2024-08-18,13,500109034,28
2024-08-18,14,500109034,29
2024-08-18,15,500109034,35
2024-08-18,16,500109034,23
2024-08-18,17,500109034,31
2024-08-18,18,500109034,21
2024-08-18,19,500109034,21
2024-08-18,20,500109034,26
2024-08-18,21,500109034,33
2024-08-18,22,500109034,31
2024-08-18,23,500109034,33
2024-08-25,0,500109034,34
2024-08-25,1,500109034,36
2024-08-25,2,500109034,41
2024-08-25,3,500109034,36
2024-08-25,4,500109034,36
2024-08-25,5,500109034,35
2024-08-25,6,500109034,32
2024-08-25,7,500109034,25
2024-08-25,8,500109034,15
2024-08-25,9,500109034,26
2024-08-25,10,500109034,29
2024-08-25,11,500109034,29
2024-08-25,12,500109034,32
2024-08-25,13,500109034,27
2024-08-25,14,500109034,29
2024-08-25,15,500109034,34
2024-08-25,16,500109034,25
2024-08-25,17,500109034,19
2024-08-25,18,500109034,18
2024-08-25,19,500109034,26
2024-08-25,20,500109034,25
2024-08-25,21,500109034,27
2024-08-25,22,500109034,31
2024-08-25,23,500109034,36
2024-09-01,0,500109034,28
2024-09-01,1,500109034,33
2024-09-01,2,500109034,30
2024-09-01,3,500109034,36
2024-09-01,4,500109034,37
2024-09-01,5,500109034,36
2024-09-01,6,500109034,32
2024-09-01,7,500109034,25
2024-09-01,8,500109034,18
2024-09-01,9,500109034,25
2024-09-01,10,500109034,29
2024-09-01,11,500109034,25
2024-09-01,12,500109034,29
2024-09-01,13,500109034,28
2024-09-01,14,500109034,36
2024-09-01,15,500109034,22
2024-09-01,16,500109034,11
2024-09-01,17,500109034,17
2024-09-01,18,500109034,17
2024-09-01,19,500109034,24
2024-09-01,20,500109034,27
2024-09-01,21,500109034,30
2024-09-01,22,500109034,31
2024-09-01,23,500109034,36
2024-09-08,0,500109034,39
2024-09-08,1,500109034,36
2024-09-08,2,500109034,34
2024-09-08,3,500109034,36
2024-09-08,4,500109034,36
2024-09-08,5,500109034,29
2024-09-08,6,500109034,36
2024-09-08,7,500109034,22
2024-09-08,8,500109034,18
2024-09-08,9,500109034,27
2024-09-08,10,500109034,30
2024-09-08,11,500109034,28
2024-09-08,12,500109034,23
2024-09-08,13,500109034,27
2024-09-08,14,500109034,27
2024-09-08,15,500109034,29
2024-09-08,16,500109034,26
2024-09-08,17,500109034,19
2024-09-08,18,500109034,20
2024-09-08,19,500109034,27
2024-09-08,20,500109034,35
2024-09-08,21,500109034,30
2024-09-08,22,500109034,20
2024-09-08,23,500109034,31
2024-09-15,0,500109034,33
2024-09-15,1,500109034,40
2024-09-15,2,500109034,37
2024-09-15,3,500109034,31
2024-09-15,4,500109034,36
2024-09-15,5,500109034,35
2024-09-15,6,500109034,34
2024-09-15,7,500109034,24
2024-09-15,8,500109034,19
2024-09-15,9,500109034,30
2024-09-15,10,500109034,29
2024-09-15,11,500109034,25
2024-09-15,12,500109034,22
2024-09-15,13,500109034,33
2024-09-15,14,500109034,29
2024-09-15,15,500109034,29
2024-09-15,16,500109034,28
2024-09-15,17,500109034,18
2024-09-15,18,500109034,17
2024-09-15,19,500109034,20
2024-09-15,20,500109034,27
2024-09-15,21,500109034,30
2024-09-15,22,500109034,36
2024-09-15,23,500109034,37
2024-09-22,0,500109034,29
2024-09-22,1,500109034,36
2024-09-22,2,500109034,37
2024-09-22,3,500109034,40
2024-09-22,4,500109034,37
2024-09-22,5,500109034,40
2024-09-22,6,500109034,35
2024-09-22,7,500109034,24
2024-09-22,8,500109034,16
2024-09-22,9,500109034,28
2024-09-22,10,500109034,39
2024-09-22,11,500109034,28
2024-09-22,12,500109034,26
2024-09-22,13,500109034,25
2024-09-22,14,500109034,29
2024-09-22,15,500109034,29
2024-09-22,16,500109034,26
2024-09-22,17,500109034,8
2024-09-22,18,500109034,21
2024-09-22,19,500109034,24
2024-09-22,20,500109034,24
2024-09-22,21,500109034,36
2024-09-22,22,500109034,31
2024-09-22,23,500109034,34
2024-09-29,0,500109034,33
2024-09-29,1,500109034,35
2024-09-29,2,500109034,37
2024-09-29,3,500109034,38
2024-09-29,4,500109034,36
2024-09-29,5,500109034,31
2024-09-29,6,500109034,31
2024-09-29,7,500109034,28
2024-09-29,8,500109034,18
2024-09-29,9,500109034,25
2024-09-29,10,500109034,31
2024-09-29,11,500109034,27
2024-09-29,12,500109034,27
2024-09-29,13,500109034,30
2024-09-29,14,500109034,31
2024-09-29,15,500109034,30
2024-09-29,16,500109034,25
2024-09-29,17,500109034,22
2024-09-29,18,500109034,10
2024-09-29,19,500109034,25
2024-09-29,20,500109034,34
2024-09-29,21,500109034,32
2024-09-29,22,500109034,36
2024-09-29,23,500109034,36
2024-10-06,0,500109034,31
2024-10-06,1,500109034,35
2024-10-06,2,500109034,30
2024-10-06,3,500109034,37
2024-10-06,4,500109034,41
2024-10-06,5,500109034,36
2024-10-06,6,500109034,31
2024-10-06,7,500109034,25
2024-10-06,8,500109034,17
2024-10-06,9,500109034,27
2024-10-06,10,500109034,30
2024-10-06,11,500109034,35
2024-10-06,12,500109034,28
2024-10-06,13,500109034,23
2024-10-06,14,500109034,33
2024-10-06,15,500109034,29
2024-10-06,16,500109034,32
2024-10-06,17,500109034,17
2024-10-06,18,500109034,22
2024-10-06,19,500109034,23
2024-10-06,20,500109034,26
2024-10-06,21,500109034,24
2024-10-06,22,500109034,30
2024-10-06,23,500109034,33
2024-10-13,0,500109034,33
2024-10-13,1,500109034,35
2024-10-13,2,500109034,32
2024-10-13,3,500109034,38
2024-10-13,4,500109034,36
2024-10-13,5,500109034,35
2024-10-13,6,500109034,31
2024-10-13,7,500109034,24
2024-10-13,8,500109034,16
2024-10-13,9,500109034,25
2024-10-13,10,500109034,29
2024-10-13,11,500109034,26
2024-10-13,12,500109034,26
2024-10-13,13,500109034,25
2024-10-13,14,500109034,28
2024-10-13,15,500109034,30
2024-10-13,16,500109034,26
2024-10-13,17,500109034,18
2024-10-13,18,500109034,19
2024-10-13,19,500109034,19
2024-10-13,20,500109034,24
2024-10-13,21,500109034,31
2024-10-13,22,500109034,34
2024-10-13,23,500109034,34
2024-10-20,0,500109034,37
2024-10-20,1,500109034,35
2024-10-20,2,500109034,40
2024-10-20,3,500109034,33
2024-10-20,4,500109034,39
2024-10-20,5,500109034,34
2024-10-20,6,500109034,31
2024-10-20,7,500109034,31
2024-10-20,8,500109034,19
2024-10-20,9,500109034,35
2024-10-20,10,500109034,24
2024-10-20,11,500109034,30
2024-10-20,12,500109034,28
2024-10-20,13,500109034,21
2024-10-20,14,500109034,29
2024-10-20,15,500109034,26
2024-10-20,16,500109034,23
2024-10-20,17,500109034,23
2024-10-20,18,500109034,7
2024-10-20,19,500109034,24
2024-10-20,20,500109034,27
2024-10-20,21,500109034,30
2024-10-20,22,500109034,33
2024-10-20,23,500109034,32
2024-10-27,0,500109034,29
2024-10-27,1,500109034,36
2024-10-27,2,500109034,29
2024-10-27,3,500109034,33
2024-10-27,4,500109034,38
2024-10-27,5,500109034,42
2024-10-27,6,500109034,34
2024-10-27,7,500109034,25
2024-10-27,8,500109034,19
2024-10-27,9,500109034,26
2024-10-27,10,500109034,30
2024-10-27,11,500109034,26
2024-10-27,12,500109034,33
2024-10-27,13,500109034,26
2024-10-27,14,500109034,29
2024-10-27,15,500109034,30
2024-10-27,16,500109034,24
2024-10-27,17,500109034,17
2024-10-27,18,500109034,21
2024-10-27,19,500109034,25
2024-10-27,20,500109034,22
2024-10-27,21,500109034,31
2024-10-27,22,500109034,31
2024-10-27,23,500109034,34
2024-11-03,0,500109034,38
2024-11-03,1,500109034,40
2024-11-03,2,500109034,31
2024-11-03,3,500109034,38
2024-11-03,4,500109034,38
2024-11-03,5,500109034,35
2024-11-03,6,500109034,35
2024-11-03,7,500109034,24
2024-11-03,8,500109034,20
2024-11-03,9,500109034,27
2024-11-03,10,500109034,26
2024-11-03,11,500109034,26
2024-11-03,12,500109034,19
2024-11-03,13,500109034,30
2024-11-03,14,500109034,33
2024-11-03,15,500109034,27
2024-11-03,16,500109034,27
2024-11-03,17,500109034,20
2024-11-03,18,500109034,16
2024-11-03,19,500109034,28
2024-11-03,20,500109034,33
2024-11-03,21,500109034,27
2024-11-03,22,500109034,31
2024-11-03,23,500109034,34
2024-11-10,0,500109034,35
2024-11-10,1,500109034,33
2024-11-10,2,500109034,36
2024-11-10,3,500109034,37
2024-11-10,4,500109034,29
2024-11-10,5,500109034,36
2024-11-10,6,500109034,37
2024-11-10,7,500109034,19
2024-11-10,8,500109034,26
2024-11-10,9,500109034,29
2024-11-10,10,500109034,26
2024-11-10,11,500109034,30
2024-11-10,12,500109034,27
2024-11-10,13,500109034,28
2024-11-10,14,500109034,26
2024-11-10,15,500109034,31
2024-11-10,16,500109034,30
2024-11-10,17,500109034,25
2024-11-10,18,500109034,17
2024-11-10,19,500109034,24
2024-11-10,20,500109034,30
2024-11-10,21,500109034,29
2024-11-10,22,500109034,30
2024-11-10,23,500109034,28
2024-11-17,0,500109034,35
2024-11-17,1,500109034,25
2024-11-17,2,500109034,38
2024-11-17,3,500109034,35
2024-11-17,4,500109034,35
2024-11-17,5,500109034,32
2024-11-17,6,500109034,38
2024-11-17,7,500109034,25
2024-11-17,8,500109034,22
2024-11-17,9,500109034,33
2024-11-17,10,500109034,28
2024-11-17,11,500109034,28
2024-11-17,12,500109034,29
2024-11-17,13,500109034,30
2024-11-17,14,500109034,29
2024-11-17,15,500109034,25
2024-11-17,16,500109034,28
2024-11-17,17,500109034,17
2024-11-17,18,500109034,18
2024-11-17,19,500109034,24
2024-11-17,20,500109034,23
2024-11-17,21,500109034,31
2024-11-17,22,500109034,28
2024-11-17,23,500109034,33
2024-11-24,0,500109034,36
2024-11-24,1,500109034,34
2024-11-24,2,500109034,36
2024-11-24,3,500109034,35
2024-11-24,4,500109034,36
2024-11-24,5,500109034,38
2024-11-24,6,500109034,28
2024-11-24,7,500109034,17
2024-11-24,8,500109034,22
2024-11-24,9,500109034,28
2024-11-24,10,500109034,30
2024-11-24,11,500109034,33
2024-11-24,12,500109034,30
2024-11-24,13,500109034,30
2024-11-24,14,500109034,30
2024-11-24,15,500109034,31
2024-11-24,16,500109034,31
2024-11-24,17,500109034,17
2024-11-24,18,500109034,19
2024-11-24,19,500109034,22
2024-11-24,20,500109034,16
2024-11-24,21,500109034,31
2024-11-24,22,500109034,31
2024-11-24,23,500109034,35
2024-12-01,0,500109034,34
2024-12-01,1,500109034,33
2024-12-01,2,500109034,36
2024-12-01,3,500109034,40
2024-12-01,4,500109034,44
2024-12-01,5,500109034,36
2024-12-01,6,500109034,34
2024-12-01,7,500109034,42
2024-12-01,8,500109034,24
2024-12-01,9,500109034,30
2024-12-01,10,500109034,33
2024-12-01,11,500109034,27
2024-12-01,12,500109034,28
2024-12-01,13,500109034,23
2024-12-01,14,500109034,28
2024-12-01,15,500109034,25
2024-12-01,16,500109034,30
2024-12-01,17,500109034,17
2024-12-01,18,500109034,16
2024-12-01,19,500109034,22
2024-12-01,20,500109034,31
2024-12-01,21,500109034,30
2024-12-01,22,500109034,35
2024-12-01,23,500109034,28
2024-12-08,0,500109034,38
2024-12-08,1,500109034,32
2024-12-08,2,500109034,40
2024-12-08,3,500109034,36
2024-12-08,4,500109034,35
2024-12-08,5,500109034,35
2024-12-08,6,500109034,32
2024-12-08,7,500109034,24
2024-12-08,8,500109034,20
2024-12-08,9,500109034,31
2024-12-08,10,500109034,29
2024-12-08,11,500109034,24
2024-12-08,12,500109034,34
2024-12-08,13,500109034,32
2024-12-08,14,500109034,29
2024-12-08,15,500109034,30
2024-12-08,16,500109034,27
2024-12-08,17,500109034,17
2024-12-08,18,500109034,16
2024-12-08,19,500109034,26
2024-12-08,20,500109034,24
2024-12-08,21,500109034,32
2024-12-08,22,500109034,37
2024-12-08,23,500109034,37
2024-12-15,0,500109034,34
2024-12-15,1,500109034,37
2024-12-15,2,500109034,24
2024-12-15,3,500109034,35
2024-12-15,4,500109034,38
2024-12-15,5,500109034,39
2024-12-15,6,500109034,32
2024-12-15,7,500109034,25
2024-12-15,8,500109034,18
2024-12-15,9,500109034,27
2024-12-15,10,500109034,28
2024-12-15,11,500109034,27
2024-12-15,12,500109034,30
2024-12-15,13,500109034,36
2024-12-15,14,500109034,27
2024-12-15,15,500109034,25
2024-12-15,16,500109034,27
2024-12-15,17,500109034,17
2024-12-15,18,500109034,19
2024-12-15,19,500109034,23
2024-12-15,20,500109034,33
2024-12-15,21,500109034,27
2024-12-15,22,500109034,34
2024-12-15,23,500109034,36
2024-12-22,0,500109034,34
2024-12-22,1,500109034,37
2024-12-22,2,500109034,38
2024-12-22,3,500109034,43
2024-12-22,4,500109034,35
2024-12-22,5,500109034,35
2024-12-22,6,500109034,35
2024-12-22,7,500109034,29
2024-12-22,8,500109034,18
2024-12-22,9,500109034,31
2024-12-22,10,500109034,30
2024-12-22,11,500109034,25
2024-12-22,12,500109034,26
2024-12-22,13,500109034,34
2024-12-22,14,500109034,33
2024-12-22,15,500109034,31
2024-12-22,16,500109034,19
2024-12-22,17,500109034,18
2024-12-22,18,500109034,21
2024-12-22,19,500109034,24
2024-12-22,20,500109034,30
2024-12-22,21,500109034,32
2024-12-22,22,500109034,31
2024-12-22,23,500109034,29
2024-12-29,0,500109034,37
2024-12-29,1,500109034,35
2024-12-29,2,500109034,29
2024-12-29,3,500109034,36
2024-12-29,4,500109034,36
2024-12-29,5,500109034,38
2024-12-29,6,500109034,31
2024-12-29,7,500109034,24
2024-12-29,8,500109034,19
2024-12-29,9,500109034,25
2024-12-29,10,500109034,28
2024-12-29,11,500109034,30
2024-12-29,12,500109034,21
2024-12-29,13,500109034,29
2024-12-29,14,500109034,34
2024-12-29,15,500109034,32
2024-12-29,16,500109034,25
2024-12-29,17,500109034,20
2024-12-29,18,500109034,15
2024-12-29,19,500109034,25
2024-12-29,20,500109034,29
2024-12-29,21,500109034,32
2024-12-29,22,500109034,32
2024-12-29,23,500109034,36
2025-01-05,0,500109034,30
2025-01-05,1,500109034,34
2025-01-05,2,500109034,24
2025-01-05,3,500109034,33
2025-01-05,4,500109034,40
2025-01-05,5,500109034,32
2025-01-05,6,500109034,31
2025-01-05,7,500109034,26
2025-01-05,8,500109034,22
2025-01-05,9,500109034,28
2025-01-05,10,500109034,36
2025-01-05,11,500109034,27
2025-01-05,12,500109034,20
2025-01-05,13,500109034,26
2025-01-05,14,500109034,30
2025-01-05,15,500109034,24
2025-01-05,16,500109034,25
2025-01-05,17,500109034,29
2025-01-05,18,500109034,26
2025-01-05,19,500109034,28
2025-01-05,20,500109034,24
2025-01-05,21,500109034,35
2025-01-05,22,500109034,32
2025-01-05,23,500109034,34
2025-01-12,0,500109034,33
2025-01-12,1,500109034,44
2025-01-12,2,500109034,33
2025-01-12,3,500109034,44
2025-01-12,4,500109034,36
2025-01-12,5,500109034,39
2025-01-12,6,500109034,32
2025-01-12,7,500109034,13
2025-01-12,8,500109034,20
2025-01-12,9,500109034,27
2025-01-12,10,500109034,26
2025-01-12,11,500109034,24
2025-01-12,12,500109034,18
2025-01-12,13,500109034,29
2025-01-12,14,500109034,31
2025-01-12,15,500109034,23
2025-01-12,16,500109034,30
2025-01-12,17,500109034,21
2025-01-12,18,500109034,14
2025-01-12,19,500109034,25
2025-01-12,20,500109034,30
2025-01-12,21,500109034,34
2025-01-12,22,500109034,31
2025-01-12,23,500109034,26
2025-01-19,0,500109034,34
2025-01-19,1,500109034,33
2025-01-19,2,500109034,36
2025-01-19,3,500109034,37
2025-01-19,4,500109034,34
2025-01-19,5,500109034,39
2025-01-19,6,500109034,26
2025-01-19,7,500109034,24
2025-01-19,8,500109034,15
2025-01-19,9,500109034,28
2025-01-19,10,500109034,30
2025-01-19,11,500109034,22
2025-01-19,12,500109034,23
2025-01-19,13,500109034,27
2025-01-19,14,500109034,30
2025-01-19,15,500109034,28
2025-01-19,16,500109034,24
2025-01-19,17,500109034,16
2025-01-19,18,500109034,17
2025-01-19,19,500109034,32
2025-01-19,20,500109034,31
2025-01-19,21,500109034,33
2025-01-19,22,500109034,30
2025-01-19,23,500109034,37
2025-01-26,0,500109034,36
2025-01-26,1,500109034,32
2025-01-26,2,500109034,32
2025-01-26,3,500109034,35
2025-01-26,4,500109034,42
2025-01-26,5,500109034,33
2025-01-26,6,500109034,36
2025-01-26,7,500109034,28
2025-01-26,8,500109034,21
2025-01-26,9,500109034,27
2025-01-26,10,500109034,26
2025-01-26,11,500109034,39
2025-01-26,12,500109034,20
2025-01-26,13,500109034,22
2025-01-26,14,500109034,34
2025-01-26,15,500109034,15
2025-01-26,16,500109034,27
2025-01-26,17,500109034,19
2025-01-26,18,500109034,22
2025-01-26,19,500109034,25
2025-01-26,20,500109034,27
2025-01-26,21,500109034,25
2025-01-26,22,500109034,34
2025-01-26,23,500109034,33
2025-02-02,0,500109034,35
2025-02-02,1,500109034,41
2025-02-02,2,500109034,34
2025-02-02,3,500109034,34
2025-02-02,4,500109034,35
2025-02-02,5,500109034,38
2025-02-02,6,500109034,28
2025-02-02,7,500109034,29
2025-02-02,8,500109034,24
2025-02-02,9,500109034,27
2025-02-02,10,500109034,34
2025-02-02,11,500109034,19
2025-02-02,12,500109034,28
2025-02-02,13,500109034,27
2025-02-02,14,500109034,37
2025-02-02,15,500109034,29
2025-02-02,16,500109034,27
2025-02-02,17,500109034,18
2025-02-02,18,500109034,24
2025-02-02,19,500109034,25
2025-02-02,20,500109034,24
2025-02-02,21,500109034,30
2025-02-02,22,500109034,34
2025-02-02,23,500109034,34
2025-02-09,0,500109034,33
2025-02-09,1,500109034,36
2025-02-09,2,500109034,34
2025-02-09,3,500109034,37
2025-02-09,4,500109034,35
2025-02-09,5,500109034,34
2025-02-09,6,500109034,31
2025-02-09,7,500109034,26
2025-02-09,8,500109034,19
2025-02-09,9,500109034,28
2025-02-09,10,500109034,35
2025-02-09,11,500109034,33
2025-02-09,12,500109034,32
2025-02-09,13,500109034,29
2025-02-09,14,500109034,29
2025-02-09,15,500109034,37
2025-02-09,16,500109034,24
2025-02-09,17,500109034,19
2025-02-09,18,500109034,14
2025-02-09,19,500109034,22
2025-02-09,20,500109034,31
2025-02-09,21,500109034,30
2025-02-09,22,500109034,33
2025-02-09,23,500109034,40
2025-02-16,0,500109034,32
2025-02-16,1,500109034,30
2025-02-16,2,500109034,37
2025-02-16,3,500109034,33
2025-02-16,4,500109034,36
2025-02-16,5,500109034,35
2025-02-16,6,500109034,34
2025-02-16,7,500109034,23
2025-02-16,8,500109034,13
2025-02-16,9,500109034,26
2025-02-16,10,500109034,32
2025-02-16,11,500109034,26
2025-02-16,12,500109034,26
2025-02-16,13,500109034,28
2025-02-16,14,500109034,34
2025-02-16,15,500109034,29
2025-02-16,16,500109034,26
2025-02-16,17,500109034,17
2025-02-16,18,500109034,19
2025-02-16,19,500109034,23
2025-02-16,20,500109034,26
2025-02-16,21,500109034,36
2025-02-16,22,500109034,30
2025-02-16,23,500109034,32
2025-02-23,0,500109034,38
2025-02-23,1,500109034,37
2025-02-23,2,500109034,34
2025-02-23,3,500109034,38
2025-02-23,4,500109034,40
2025-02-23,5,500109034,36
2025-02-23,6,500109034,33
2025-02-23,7,500109034,28
2025-02-23,8,500109034,18
2025-02-23,9,500109034,28
2025-02-23,10,500109034,28
2025-02-23,11,500109034,31
2025-02-23,12,500109034,31
2025-02-23,13,500109034,28
2025-02-23,14,500109034,30
2025-02-23,15,500109034,30
2025-02-23,16,500109034,24
2025-02-23,17,500109034,18
2025-02-23,18,500109034,19
2025-02-23,19,500109034,25
2025-02-23,20,500109034,28
2025-02-23,21,500109034,30
2025-02-23,22,500109034,31
2025-02-23,23,500109034,33
2025-03-02,0,500109034,29
2025-03-02,1,500109034,34
2025-03-02,2,500109034,32
2025-03-02,3,500109034,37
2025-03-02,4,500109034,36
2025-03-02,5,500109034,37
2025-03-02,6,500109034,27
2025-03-02,7,500109034,24
2025-03-02,8,500109034,19
2025-03-02,9,500109034,23
2025-03-02,10,500109034,31
2025-03-02,11,500109034,28
2025-03-02,12,500109034,34
2025-03-02,13,500109034,26
2025-03-02,14,500109034,34
2025-03-02,15,500109034,29
2025-03-02,16,500109034,23
2025-03-02,17,500109034,17
2025-03-02,18,500109034,22
2025-03-02,19,500109034,24
2025-03-02,20,500109034,28
2025-03-02,21,500109034,36
2025-03-02,22,500109034,34
2025-03-02,23,500109034,34
2025-03-09,0,500109034,33
2025-03-09,1,500109034,31
2025-03-09,2,500109034,35
2025-03-09,3,500109034,34
2025-03-09,4,500109034,37
2025-03-09,5,500109034,29
2025-03-09,6,500109034,36
2025-03-09,7,500109034,26
2025-03-09,8,500109034,19
2025-03-09,9,500109034,27
2025-03-09,10,500109034,29
2025-03-09,11,500109034,36
2025-03-09,12,500109034,27
2025-03-09,13,500109034,33
2025-03-09,14,500109034,27
2025-03-09,15,500109034,31
2025-03-09,16,500109034,31
2025-03-09,17,500109034,19
2025-03-09,18,500109034,19
2025-03-09,19,500109034,21
2025-03-09,20,500109034,28
2025-03-09,21,500109034,35
2025-03-09,22,500109034,32
2025-03-09,23,500109034,26
2025-03-16,0,500109034,32
2025-03-16,1,500109034,35
2025-03-16,2,500109034,37
2025-03-16,3,500109034,35
2025-03-16,4,500109034,39
2025-03-16,5,500109034,36
2025-03-16,6,500109034,35
2025-03-16,7,500109034,27
2025-03-16,8,500109034,25
2025-03-16,9,500109034,30
2025-03-16,10,500109034,31
2025-03-16,11,500109034,29
2025-03-16,12,500109034,26
2025-03-16,13,500109034,33
2025-03-16,14,500109034,29
2025-03-16,15,500109034,28
2025-03-16,16,500109034,28
2025-03-16,17,500109034,20
2025-03-16,18,500109034,16
2025-03-16,19,500109034,30
2025-03-16,20,500109034,29
2025-03-16,21,500109034,33
2025-03-16,22,500109034,31
2025-03-16,23,500109034,40
2025-03-23,0,500109034,32
2025-03-23,1,500109034,37
2025-03-23,2,500109034,36
2025-03-23,3,500109034,41
2025-03-23,4,500109034,35
2025-03-23,5,500109034,35
2025-03-23,6,500109034,40
2025-03-23,7,500109034,33
2025-03-23,8,500109034,18
2025-03-23,9,500109034,23
2025-03-23,10,500109034,36
2025-03-23,11,500109034,27
2025-03-23,12,500109034,26
2025-03-23,13,500109034,31
2025-03-23,14,500109034,29
2025-03-23,15,500109034,28
2025-03-23,16,500109034,27
2025-03-23,17,500109034,18
2025-03-23,18,500109034,26
2025-03-23,19,500109034,23
2025-03-23,20,500109034,28
2025-03-23,21,500109034,30
2025-03-23,22,500109034,30
2025-03-23,23,500109034,35
2025-03-30,0,500109034,33
2025-03-30,1,500109034,38
2025-03-30,2,500109034,38
2025-03-30,3,500109034,37
2025-03-30,4,500109034,39
2025-03-30,5,500109034,35
2025-03-30,6,500109034,34
2025-03-30,7,500109034,25
2025-03-30,8,500109034,21
2025-03-30,9,500109034,27
2025-03-30,10,500109034,28
2025-03-30,11,500109034,31
2025-03-30,12,500109034,26
2025-03-30,13,500109034,31
2025-03-30,14,500109034,32
2025-03-30,15,500109034,27
2025-03-30,16,500109034,31
2025-03-30,17,500109034,16
2025-03-30,18,500109034,21
2025-03-30,19,500109034,26
2025-03-30,20,500109034,25
2025-03-30,21,500109034,31
2025-03-30,22,500109034,37
2025-03-30,23,500109034,31
2025-04-06,0,500109034,35
2025-04-06,1,500109034,33
2025-04-06,2,500109034,30
2025-04-06,3,500109034,42
2025-04-06,4,500109034,38
2025-04-06,5,500109034,34
2025-04-06,6,500109034,35
2025-04-06,7,500109034,29
2025-04-06,8,500109034,19
2025-04-06,9,500109034,26
2025-04-06,10,500109034,27
2025-04-06,11,500109034,23
2025-04-06,12,500109034,26
2025-04-06,13,500109034,23
2025-04-06,14,500109034,20
2025-04-06,15,500109034,30
2025-04-06,16,500109034,30
2025-04-06,17,500109034,19
2025-04-06,18,500109034,22
2025-04-06,19,500109034,30
2025-04-06,20,500109034,28
2025-04-06,21,500109034,29
2025-04-06,22,500109034,32
2025-04-06,23,500109034,37
2025-04-13,0,500109034,35
2025-04-13,1,500109034,37
2025-04-13,2,500109034,29
2025-04-13,3,500109034,40
2025-04-13,4,500109034,38
2025-04-13,5,500109034,41
2025-04-13,6,500109034,35
2025-04-13,7,500109034,26
2025-04-13,8,500109034,29
2025-04-13,9,500109034,26
2025-04-13,10,500109034,28
2025-04-13,11,500109034,23
2025-04-13,12,500109034,28
2025-04-13,13,500109034,32
2025-04-13,14,500109034,29
2025-04-13,15,500109034,23
2025-04-13,16,500109034,34
2025-04-13,17,500109034,18
2025-04-13,18,500109034,24
2025-04-13,19,500109034,17
2025-04-13,20,500109034,27
2025-04-13,21,500109034,31
2025-04-13,22,500109034,32
2025-04-13,23,500109034,34
2025-04-20,0,500109034,35
