click_date,click_hour,parking_lot_id,num_click_times
2024-01-07,13,500101101,184
2024-01-07,14,500101101,153
2024-01-07,15,500101101,187
2024-01-07,16,500101101,309
2024-01-07,17,500101101,456
2024-01-07,18,500101101,402
2024-01-07,19,500101101,321
2024-01-07,20,500101101,261
2024-01-07,21,500101101,153
2024-01-07,22,500101101,83
2024-01-07,23,500101101,85
2024-01-14,0,500101101,66
2024-01-14,1,500101101,40
2024-01-14,2,500101101,20
2024-01-14,3,500101101,16
2024-01-14,4,500101101,11
2024-01-14,5,500101101,34
2024-01-14,6,500101101,106
2024-01-14,7,500101101,330
2024-01-14,8,500101101,460
2024-01-14,9,500101101,201
2024-01-14,10,500101101,191
2024-01-14,11,500101101,196
2024-01-14,12,500101101,309
2024-01-14,13,500101101,245
2024-01-14,14,500101101,202
2024-01-14,15,500101101,162
2024-01-14,16,500101101,166
2024-01-14,17,500101101,427
2024-01-14,18,500101101,355
2024-01-14,19,500101101,356
2024-01-14,20,500101101,156
2024-01-14,21,500101101,132
2024-01-14,22,500101101,109
2024-01-14,23,500101101,94
2024-01-21,0,500101101,39
2024-01-21,1,500101101,32
2024-01-21,2,500101101,17
2024-01-21,3,500101101,7
2024-01-21,4,500101101,11
2024-01-21,5,500101101,29
2024-01-21,6,500101101,94
2024-01-21,7,500101101,324
2024-01-21,8,500101101,351
2024-01-21,9,500101101,186
2024-01-21,10,500101101,196
2024-01-21,11,500101101,165
2024-01-21,12,500101101,196
2024-01-21,13,500101101,207
2024-01-21,14,500101101,228
2024-01-21,15,500101101,181
2024-01-21,16,500101101,267
2024-01-21,17,500101101,528
2024-01-21,18,500101101,329
2024-01-21,19,500101101,300
2024-01-21,20,500101101,256
2024-01-21,21,500101101,175
2024-01-21,22,500101101,95
2024-01-21,23,500101101,56
2024-01-28,0,500101101,72
2024-01-28,1,500101101,13
2024-01-28,2,500101101,13
2024-01-28,3,500101101,7
2024-01-28,4,500101101,10
2024-01-28,5,500101101,33
2024-01-28,6,500101101,70
2024-01-28,7,500101101,342
2024-01-28,8,500101101,458
2024-01-28,9,500101101,263
2024-01-28,10,500101101,189
2024-01-28,11,500101101,233
2024-01-28,12,500101101,308
2024-01-28,13,500101101,209
2024-01-28,14,500101101,144
2024-01-28,15,500101101,171
2024-01-28,16,500101101,270
2024-01-28,17,500101101,412
2024-01-28,18,500101101,442
2024-01-28,19,500101101,312
2024-01-28,20,500101101,222
2024-01-28,21,500101101,103
2024-01-28,22,500101101,98
2024-01-28,23,500101101,52
2024-02-04,0,500101101,67
2024-02-04,1,500101101,42
2024-02-04,2,500101101,27
2024-02-04,3,500101101,3
2024-02-04,4,500101101,7
2024-02-04,5,500101101,34
2024-02-04,6,500101101,117
2024-02-04,7,500101101,325
2024-02-04,8,500101101,389
2024-02-04,9,500101101,197
2024-02-04,10,500101101,185
2024-02-04,11,500101101,248
2024-02-04,12,500101101,268
2024-02-04,13,500101101,140
2024-02-04,14,500101101,203
2024-02-04,15,500101101,231
2024-02-04,16,500101101,182
2024-02-04,17,500101101,427
2024-02-04,18,500101101,507
2024-02-04,19,500101101,306
2024-02-04,20,500101101,184
2024-02-04,21,500101101,176
2024-02-04,22,500101101,102
2024-02-04,23,500101101,39
2024-02-11,0,500101101,68
2024-02-11,1,500101101,38
2024-02-11,2,500101101,28
2024-02-11,3,500101101,9
2024-02-11,4,500101101,9
2024-02-11,5,500101101,34
2024-02-11,6,500101101,76
2024-02-11,7,500101101,330
2024-02-11,8,500101101,500
2024-02-11,9,500101101,181
2024-02-11,10,500101101,209
2024-02-11,11,500101101,218
2024-02-11,12,500101101,209
2024-02-11,13,500101101,244
2024-02-11,14,500101101,220
2024-02-11,15,500101101,124
2024-02-11,16,500101101,237
2024-02-11,17,500101101,463
2024-02-11,18,500101101,304
2024-02-11,19,500101101,304
2024-02-11,20,500101101,144
2024-02-11,21,500101101,184
2024-02-11,22,500101101,120
2024-02-11,23,500101101,57
2024-02-18,0,500101101,52
2024-02-18,1,500101101,42
2024-02-18,2,500101101,19
2024-02-18,3,500101101,18
2024-02-18,4,500101101,13
2024-02-18,5,500101101,25
2024-02-18,6,500101101,82
2024-02-18,7,500101101,238
2024-02-18,8,500101101,325
2024-02-18,9,500101101,223
2024-02-18,10,500101101,116
2024-02-18,11,500101101,237
2024-02-18,12,500101101,206
2024-02-18,13,500101101,237
2024-02-18,14,500101101,157
2024-02-18,15,500101101,182
2024-02-18,16,500101101,317
2024-02-18,17,500101101,347
2024-02-18,18,500101101,537
2024-02-18,19,500101101,222
2024-02-18,20,500101101,226
2024-02-18,21,500101101,115
2024-02-18,22,500101101,117
2024-02-18,23,500101101,67
2024-02-25,0,500101101,48
2024-02-25,1,500101101,27
2024-02-25,2,500101101,15
2024-02-25,3,500101101,9
2024-02-25,4,500101101,15
2024-02-25,5,500101101,42
2024-02-25,6,500101101,89
2024-02-25,7,500101101,252
2024-02-25,8,500101101,356
2024-02-25,9,500101101,249
2024-02-25,10,500101101,177
2024-02-25,11,500101101,150
2024-02-25,12,500101101,214
2024-02-25,13,500101101,156
2024-02-25,14,500101101,165
2024-02-25,15,500101101,174
2024-02-25,16,500101101,302
2024-02-25,17,500101101,499
2024-02-25,18,500101101,386
2024-02-25,19,500101101,207
2024-02-25,20,500101101,197
2024-02-25,21,500101101,96
2024-02-25,22,500101101,112
2024-02-25,23,500101101,80
2024-03-03,0,500101101,63
2024-03-03,1,500101101,43
2024-03-03,2,500101101,20
2024-03-03,3,500101101,13
2024-03-03,4,500101101,15
2024-03-03,5,500101101,35
2024-03-03,6,500101101,92
2024-03-03,7,500101101,202
2024-03-03,8,500101101,417
2024-03-03,9,500101101,205
2024-03-03,10,500101101,154
2024-03-03,11,500101101,203
2024-03-03,12,500101101,239
2024-03-03,13,500101101,244
2024-03-03,14,500101101,162
2024-03-03,15,500101101,164
2024-03-03,16,500101101,283
2024-03-03,17,500101101,488
2024-03-03,18,500101101,451
2024-03-03,19,500101101,226
2024-03-03,20,500101101,259
2024-03-03,21,500101101,156
2024-03-03,22,500101101,103
2024-03-03,23,500101101,74
2024-03-10,0,500101101,64
2024-03-10,1,500101101,25
2024-03-10,2,500101101,22
2024-03-10,3,500101101,7
2024-03-10,4,500101101,8
2024-03-10,5,500101101,42
2024-03-10,6,500101101,69
2024-03-10,7,500101101,304
2024-03-10,8,500101101,471
2024-03-10,9,500101101,228
2024-03-10,10,500101101,204
2024-03-10,11,500101101,226
2024-03-10,12,500101101,190
2024-03-10,13,500101101,183
2024-03-10,14,500101101,116
2024-03-10,15,500101101,230
2024-03-10,16,500101101,253
2024-03-10,17,500101101,491
2024-03-10,18,500101101,504
2024-03-10,19,500101101,285
2024-03-10,20,500101101,170
2024-03-10,21,500101101,137
2024-03-10,22,500101101,161
2024-03-10,23,500101101,78
2024-03-17,0,500101101,55
2024-03-17,1,500101101,30
2024-03-17,2,500101101,21
2024-03-17,3,500101101,7
2024-03-17,4,500101101,9
2024-03-17,5,500101101,55
2024-03-17,6,500101101,117
2024-03-17,7,500101101,310
2024-03-17,8,500101101,393
2024-03-17,9,500101101,272
2024-03-17,10,500101101,168
2024-03-17,11,500101101,176
2024-03-17,12,500101101,268
2024-03-17,13,500101101,223
2024-03-17,14,500101101,222
2024-03-17,15,500101101,139
2024-03-17,16,500101101,274
2024-03-17,17,500101101,498
2024-03-17,18,500101101,433
2024-03-17,19,500101101,321
2024-03-17,20,500101101,171
2024-03-17,21,500101101,145
2024-03-17,22,500101101,100
2024-03-17,23,500101101,81
2024-03-24,0,500101101,72
2024-03-24,1,500101101,27
2024-03-24,2,500101101,15
2024-03-24,3,500101101,13
2024-03-24,4,500101101,8
2024-03-24,5,500101101,40
2024-03-24,6,500101101,111
2024-03-24,7,500101101,311
2024-03-24,8,500101101,337
2024-03-24,9,500101101,277
2024-03-24,10,500101101,190
2024-03-24,11,500101101,183
2024-03-24,12,500101101,278
2024-03-24,13,500101101,271
2024-03-24,14,500101101,196
2024-03-24,15,500101101,156
2024-03-24,16,500101101,232
2024-03-24,17,500101101,346
2024-03-24,18,500101101,417
2024-03-24,19,500101101,292
2024-03-24,20,500101101,172
2024-03-24,21,500101101,144
2024-03-24,22,500101101,113
2024-03-24,23,500101101,66
2024-03-31,0,500101101,58
2024-03-31,1,500101101,44
2024-03-31,2,500101101,29
2024-03-31,3,500101101,23
2024-03-31,4,500101101,15
2024-03-31,5,500101101,31
2024-03-31,6,500101101,84
2024-03-31,7,500101101,283
2024-03-31,8,500101101,481
2024-03-31,9,500101101,202
2024-03-31,10,500101101,192
2024-03-31,11,500101101,211
2024-03-31,12,500101101,236
2024-03-31,13,500101101,248
2024-03-31,14,500101101,154
2024-03-31,15,500101101,163
2024-03-31,16,500101101,205
2024-03-31,17,500101101,383
2024-03-31,18,500101101,410
2024-03-31,19,500101101,303
2024-03-31,20,500101101,172
2024-03-31,21,500101101,174
2024-03-31,22,500101101,78
2024-03-31,23,500101101,74
2024-04-07,0,500101101,66
2024-04-07,1,500101101,47
2024-04-07,2,500101101,26
2024-04-07,3,500101101,15
2024-04-07,4,500101101,10
2024-04-07,5,500101101,34
2024-04-07,6,500101101,101
2024-04-07,7,500101101,261
2024-04-07,8,500101101,445
2024-04-07,9,500101101,276
2024-04-07,10,500101101,200
2024-04-07,11,500101101,237
2024-04-07,12,500101101,207
2024-04-07,13,500101101,147
2024-04-07,14,500101101,226
2024-04-07,15,500101101,167
2024-04-07,16,500101101,233
2024-04-07,17,500101101,376
2024-04-07,18,500101101,326
2024-04-07,19,500101101,243
2024-04-07,20,500101101,161
2024-04-07,21,500101101,98
2024-04-07,22,500101101,80
2024-04-07,23,500101101,76
2024-04-14,0,500101101,55
2024-04-14,1,500101101,36
2024-04-14,2,500101101,24
2024-04-14,3,500101101,7
2024-04-14,4,500101101,10
2024-04-14,5,500101101,46
2024-04-14,6,500101101,96
2024-04-14,7,500101101,358
2024-04-14,8,500101101,353
2024-04-14,9,500101101,186
2024-04-14,10,500101101,217
2024-04-14,11,500101101,257
2024-04-14,12,500101101,189
2024-04-14,13,500101101,162
2024-04-14,14,500101101,191
2024-04-14,15,500101101,178
2024-04-14,16,500101101,308
2024-04-14,17,500101101,534
2024-04-14,18,500101101,355
2024-04-14,19,500101101,313
2024-04-14,20,500101101,252
2024-04-14,21,500101101,132
2024-04-14,22,500101101,123
2024-04-14,23,500101101,72
2024-04-21,0,500101101,37
2024-04-21,1,500101101,20
2024-04-21,2,500101101,16
2024-04-21,3,500101101,8
2024-04-21,4,500101101,14
2024-04-21,5,500101101,47
2024-04-21,6,500101101,97
2024-04-21,7,500101101,320
2024-04-21,8,500101101,491
2024-04-21,9,500101101,297
2024-04-21,10,500101101,135
2024-04-21,11,500101101,162
2024-04-21,12,500101101,241
2024-04-21,13,500101101,145
2024-04-21,14,500101101,169
2024-04-21,15,500101101,176
2024-04-21,16,500101101,205
2024-04-21,17,500101101,398
2024-04-21,18,500101101,483
2024-04-21,19,500101101,349
2024-04-21,20,500101101,184
2024-04-21,21,500101101,153
2024-04-21,22,500101101,135
2024-04-21,23,500101101,75
2024-04-28,0,500101101,47
2024-04-28,1,500101101,27
2024-04-28,2,500101101,21
2024-04-28,3,500101101,12
2024-04-28,4,500101101,10
2024-04-28,5,500101101,17
2024-04-28,6,500101101,65
2024-04-28,7,500101101,321
2024-04-28,8,500101101,413
2024-04-28,9,500101101,185
2024-04-28,10,500101101,163
2024-04-28,11,500101101,198
2024-04-28,12,500101101,284
2024-04-28,13,500101101,237
2024-04-28,14,500101101,154
2024-04-28,15,500101101,209
2024-04-28,16,500101101,279
2024-04-28,17,500101101,403
2024-04-28,18,500101101,463
2024-04-28,19,500101101,304
2024-04-28,20,500101101,254
2024-04-28,21,500101101,138
2024-04-28,22,500101101,101
2024-04-28,23,500101101,67
2024-05-05,0,500101101,64
2024-05-05,1,500101101,26
2024-05-05,2,500101101,28
2024-05-05,3,500101101,17
2024-05-05,4,500101101,13
2024-05-05,5,500101101,21
2024-05-05,6,500101101,65
2024-05-05,7,500101101,287
2024-05-05,8,500101101,520
2024-05-05,9,500101101,267
2024-05-05,10,500101101,166
2024-05-05,11,500101101,233
2024-05-05,12,500101101,302
2024-05-05,13,500101101,207
2024-05-05,14,500101101,206
2024-05-05,15,500101101,212
2024-05-05,16,500101101,255
2024-05-05,17,500101101,360
2024-05-05,18,500101101,528
2024-05-05,19,500101101,398
2024-05-05,20,500101101,206
2024-05-05,21,500101101,125
2024-05-05,22,500101101,69
2024-05-05,23,500101101,56
2024-05-12,0,500101101,58
2024-05-12,1,500101101,52
2024-05-12,2,500101101,22
2024-05-12,3,500101101,4
2024-05-12,4,500101101,12
2024-05-12,5,500101101,45
2024-05-12,6,500101101,92
2024-05-12,7,500101101,255
2024-05-12,8,500101101,315
2024-05-12,9,500101101,237
2024-05-12,10,500101101,192
2024-05-12,11,500101101,233
2024-05-12,12,500101101,252
2024-05-12,13,500101101,195
2024-05-12,14,500101101,196
2024-05-12,15,500101101,181
2024-05-12,16,500101101,335
2024-05-12,17,500101101,336
2024-05-12,18,500101101,517
2024-05-12,19,500101101,249
2024-05-12,20,500101101,168
2024-05-12,21,500101101,159
2024-05-12,22,500101101,120
2024-05-12,23,500101101,84
2024-05-19,0,500101101,64
2024-05-19,1,500101101,27
2024-05-19,2,500101101,16
2024-05-19,3,500101101,11
2024-05-19,4,500101101,18
2024-05-19,5,500101101,26
2024-05-19,6,500101101,78
2024-05-19,7,500101101,205
2024-05-19,8,500101101,332
2024-05-19,9,500101101,142
2024-05-19,10,500101101,167
2024-05-19,11,500101101,197
2024-05-19,12,500101101,244
2024-05-19,13,500101101,180
2024-05-19,14,500101101,155
2024-05-19,15,500101101,147
2024-05-19,16,500101101,264
2024-05-19,17,500101101,463
2024-05-19,18,500101101,310
2024-05-19,19,500101101,316
2024-05-19,20,500101101,179
2024-05-19,21,500101101,170
2024-05-19,22,500101101,108
2024-05-19,23,500101101,69
2024-05-26,0,500101101,68
2024-05-26,1,500101101,28
2024-05-26,2,500101101,35
2024-05-26,3,500101101,9
2024-05-26,4,500101101,17
2024-05-26,5,500101101,27
2024-05-26,6,500101101,107
2024-05-26,7,500101101,306
2024-05-26,8,500101101,312
2024-05-26,9,500101101,201
2024-05-26,10,500101101,126
2024-05-26,11,500101101,180
2024-05-26,12,500101101,226
2024-05-26,13,500101101,291
2024-05-26,14,500101101,179
2024-05-26,15,500101101,144
2024-05-26,16,500101101,240
2024-05-26,17,500101101,540
2024-05-26,18,500101101,444
2024-05-26,19,500101101,217
2024-05-26,20,500101101,258
2024-05-26,21,500101101,161
2024-05-26,22,500101101,126
2024-05-26,23,500101101,90
2024-06-02,0,500101101,51
2024-06-02,1,500101101,30
2024-06-02,2,500101101,18
2024-06-02,3,500101101,17
2024-06-02,4,500101101,12
2024-06-02,5,500101101,52
2024-06-02,6,500101101,75
2024-06-02,7,500101101,344
2024-06-02,8,500101101,396
2024-06-02,9,500101101,218
2024-06-02,10,500101101,185
2024-06-02,11,500101101,161
2024-06-02,12,500101101,209
2024-06-02,13,500101101,166
2024-06-02,14,500101101,203
2024-06-02,15,500101101,137
2024-06-02,16,500101101,255
2024-06-02,17,500101101,507
2024-06-02,18,500101101,338
2024-06-02,19,500101101,340
2024-06-02,20,500101101,187
2024-06-02,21,500101101,160
2024-06-02,22,500101101,72
2024-06-02,23,500101101,62
2024-06-09,0,500101101,65
2024-06-09,1,500101101,44
2024-06-09,2,500101101,19
2024-06-09,3,500101101,8
2024-06-09,4,500101101,13
2024-06-09,5,500101101,41
2024-06-09,6,500101101,91
2024-06-09,7,500101101,305
2024-06-09,8,500101101,485
2024-06-09,9,500101101,264
2024-06-09,10,500101101,136
2024-06-09,11,500101101,177
2024-06-09,12,500101101,291
2024-06-09,13,500101101,152
2024-06-09,14,500101101,181
2024-06-09,15,500101101,229
2024-06-09,16,500101101,258
2024-06-09,17,500101101,440
2024-06-09,18,500101101,451
2024-06-09,19,500101101,340
2024-06-09,20,500101101,210
2024-06-09,21,500101101,122
2024-06-09,22,500101101,113
2024-06-09,23,500101101,51
2024-06-16,0,500101101,45
2024-06-16,1,500101101,36
2024-06-16,2,500101101,31
2024-06-16,3,500101101,13
2024-06-16,4,500101101,12
2024-06-16,5,500101101,40
2024-06-16,6,500101101,122
2024-06-16,7,500101101,313
2024-06-16,8,500101101,503
2024-06-16,9,500101101,212
2024-06-16,10,500101101,130
2024-06-16,11,500101101,257
2024-06-16,12,500101101,251
2024-06-16,13,500101101,202
2024-06-16,14,500101101,170
2024-06-16,15,500101101,147
2024-06-16,16,500101101,256
2024-06-16,17,500101101,483
2024-06-16,18,500101101,425
2024-06-16,19,500101101,292
2024-06-16,20,500101101,175
2024-06-16,21,500101101,113
2024-06-16,22,500101101,78
2024-06-16,23,500101101,76
2024-06-23,0,500101101,59
2024-06-23,1,500101101,26
2024-06-23,2,500101101,35
2024-06-23,3,500101101,13
2024-06-23,4,500101101,12
2024-06-23,5,500101101,26
2024-06-23,6,500101101,80
2024-06-23,7,500101101,358
2024-06-23,8,500101101,499
2024-06-23,9,500101101,227
2024-06-23,10,500101101,200
2024-06-23,11,500101101,233
2024-06-23,12,500101101,249
2024-06-23,13,500101101,261
2024-06-23,14,500101101,158
2024-06-23,15,500101101,150
2024-06-23,16,500101101,279
2024-06-23,17,500101101,487
2024-06-23,18,500101101,380
2024-06-23,19,500101101,271
2024-06-23,20,500101101,247
2024-06-23,21,500101101,139
2024-06-23,22,500101101,122
2024-06-23,23,500101101,52
2024-06-30,0,500101101,67
2024-06-30,1,500101101,43
2024-06-30,2,500101101,19
2024-06-30,3,500101101,13
2024-06-30,4,500101101,8
2024-06-30,5,500101101,14
2024-06-30,6,500101101,74
2024-06-30,7,500101101,229
2024-06-30,8,500101101,407
2024-06-30,9,500101101,292
2024-06-30,10,500101101,121
2024-06-30,11,500101101,160
2024-06-30,12,500101101,290
2024-06-30,13,500101101,185
2024-06-30,14,500101101,234
2024-06-30,15,500101101,169
2024-06-30,16,500101101,240
2024-06-30,17,500101101,478
2024-06-30,18,500101101,461
2024-06-30,19,500101101,368
2024-06-30,20,500101101,259
2024-06-30,21,500101101,166
2024-06-30,22,500101101,120
2024-06-30,23,500101101,68
2024-07-07,0,500101101,72
2024-07-07,1,500101101,37
2024-07-07,2,500101101,26
2024-07-07,3,500101101,16
2024-07-07,4,500101101,11
2024-07-07,5,500101101,32
2024-07-07,6,500101101,80
2024-07-07,7,500101101,230
2024-07-07,8,500101101,311
2024-07-07,9,500101101,258
2024-07-07,10,500101101,171
2024-07-07,11,500101101,198
2024-07-07,12,500101101,265
2024-07-07,13,500101101,201
2024-07-07,14,500101101,162
2024-07-07,15,500101101,158
2024-07-07,16,500101101,252
2024-07-07,17,500101101,472
2024-07-07,18,500101101,501
2024-07-07,19,500101101,329
2024-07-07,20,500101101,244
2024-07-07,21,500101101,142
2024-07-07,22,500101101,110
2024-07-07,23,500101101,60
2024-07-14,0,500101101,59
2024-07-14,1,500101101,30
2024-07-14,2,500101101,32
2024-07-14,3,500101101,15
2024-07-14,4,500101101,10
2024-07-14,5,500101101,40
2024-07-14,6,500101101,74
2024-07-14,7,500101101,291
2024-07-14,8,500101101,405
2024-07-14,9,500101101,169
2024-07-14,10,500101101,204
2024-07-14,11,500101101,193
2024-07-14,12,500101101,273
2024-07-14,13,500101101,183
2024-07-14,14,500101101,212
2024-07-14,15,500101101,149
2024-07-14,16,500101101,215
2024-07-14,17,500101101,483
2024-07-14,18,500101101,420
2024-07-14,19,500101101,342
2024-07-14,20,500101101,218
2024-07-14,21,500101101,122
2024-07-14,22,500101101,84
2024-07-14,23,500101101,90
2024-07-21,0,500101101,43
2024-07-21,1,500101101,23
2024-07-21,2,500101101,15
2024-07-21,3,500101101,22
2024-07-21,4,500101101,8
2024-07-21,5,500101101,18
2024-07-21,6,500101101,90
2024-07-21,7,500101101,280
2024-07-21,8,500101101,339
2024-07-21,9,500101101,271
2024-07-21,10,500101101,190
2024-07-21,11,500101101,224
2024-07-21,12,500101101,283
2024-07-21,13,500101101,172
2024-07-21,14,500101101,165
2024-07-21,15,500101101,230
2024-07-21,16,500101101,302
2024-07-21,17,500101101,355
2024-07-21,18,500101101,493
2024-07-21,19,500101101,289
2024-07-21,20,500101101,162
2024-07-21,21,500101101,143
2024-07-21,22,500101101,105
2024-07-21,23,500101101,81
2024-07-28,0,500101101,58
2024-07-28,1,500101101,37
2024-07-28,2,500101101,25
2024-07-28,3,500101101,18
2024-07-28,4,500101101,6
2024-07-28,5,500101101,16
2024-07-28,6,500101101,73
2024-07-28,7,500101101,243
2024-07-28,8,500101101,319
2024-07-28,9,500101101,263
2024-07-28,10,500101101,190
2024-07-28,11,500101101,214
2024-07-28,12,500101101,191
2024-07-28,13,500101101,269
2024-07-28,14,500101101,212
2024-07-28,15,500101101,182
2024-07-28,16,500101101,239
2024-07-28,17,500101101,543
2024-07-28,18,500101101,380
2024-07-28,19,500101101,257
2024-07-28,20,500101101,234
2024-07-28,21,500101101,115
2024-07-28,22,500101101,106
2024-07-28,23,500101101,77
2024-08-04,0,500101101,66
2024-08-04,1,500101101,47
2024-08-04,2,500101101,30
2024-08-04,3,500101101,14
2024-08-04,4,500101101,13
2024-08-04,5,500101101,31
2024-08-04,6,500101101,61
2024-08-04,7,500101101,290
2024-08-04,8,500101101,489
2024-08-04,9,500101101,231
2024-08-04,10,500101101,150
2024-08-04,11,500101101,236
2024-08-04,12,500101101,353
2024-08-04,13,500101101,217
2024-08-04,14,500101101,175
2024-08-04,15,500101101,168
2024-08-04,16,500101101,332
2024-08-04,17,500101101,501
2024-08-04,18,500101101,470
2024-08-04,19,500101101,304
2024-08-04,20,500101101,185
2024-08-04,21,500101101,122
2024-08-04,22,500101101,105
2024-08-04,23,500101101,73
2024-08-11,0,500101101,42
2024-08-11,1,500101101,37
2024-08-11,2,500101101,21
2024-08-11,3,500101101,14
2024-08-11,4,500101101,8
2024-08-11,5,500101101,47
2024-08-11,6,500101101,94
2024-08-11,7,500101101,289
2024-08-11,8,500101101,426
2024-08-11,9,500101101,262
2024-08-11,10,500101101,186
2024-08-11,11,500101101,235
2024-08-11,12,500101101,253
2024-08-11,13,500101101,173
2024-08-11,14,500101101,206
2024-08-11,15,500101101,132
2024-08-11,16,500101101,202
2024-08-11,17,500101101,501
2024-08-11,18,500101101,419
2024-08-11,19,500101101,194
2024-08-11,20,500101101,235
2024-08-11,21,500101101,164
2024-08-11,22,500101101,125
2024-08-11,23,500101101,71
2024-08-18,0,500101101,64
2024-08-18,1,500101101,25
2024-08-18,2,500101101,19
2024-08-18,3,500101101,10
2024-08-18,4,500101101,12
2024-08-18,5,500101101,34
2024-08-18,6,500101101,76
2024-08-18,7,500101101,208
2024-08-18,8,500101101,321
2024-08-18,9,500101101,187
2024-08-18,10,500101101,176
2024-08-18,11,500101101,174
2024-08-18,12,500101101,199
2024-08-18,13,500101101,189
2024-08-18,14,500101101,120
2024-08-18,15,500101101,188
2024-08-18,16,500101101,275
2024-08-18,17,500101101,427
2024-08-18,18,500101101,311
2024-08-18,19,500101101,198
2024-08-18,20,500101101,173
2024-08-18,21,500101101,150
2024-08-18,22,500101101,79
2024-08-18,23,500101101,88
2024-08-25,0,500101101,62
2024-08-25,1,500101101,24
2024-08-25,2,500101101,23
2024-08-25,3,500101101,11
2024-08-25,4,500101101,8
2024-08-25,5,500101101,44
2024-08-25,6,500101101,125
2024-08-25,7,500101101,314
2024-08-25,8,500101101,399
2024-08-25,9,500101101,160
2024-08-25,10,500101101,198
2024-08-25,11,500101101,132
2024-08-25,12,500101101,268
2024-08-25,13,500101101,206
2024-08-25,14,500101101,143
2024-08-25,15,500101101,159
2024-08-25,16,500101101,195
2024-08-25,17,500101101,391
2024-08-25,18,500101101,454
2024-08-25,19,500101101,255
2024-08-25,20,500101101,164
2024-08-25,21,500101101,119
2024-08-25,22,500101101,109
2024-08-25,23,500101101,64
2024-09-01,0,500101101,69
2024-09-01,1,500101101,35
2024-09-01,2,500101101,23
2024-09-01,3,500101101,10
2024-09-01,4,500101101,18
2024-09-01,5,500101101,29
2024-09-01,6,500101101,62
2024-09-01,7,500101101,339
2024-09-01,8,500101101,320
2024-09-01,9,500101101,221
2024-09-01,10,500101101,160
2024-09-01,11,500101101,231
2024-09-01,12,500101101,195
2024-09-01,13,500101101,252
2024-09-01,14,500101101,205
2024-09-01,15,500101101,166
2024-09-01,16,500101101,188
2024-09-01,17,500101101,443
2024-09-01,18,500101101,427
2024-09-01,19,500101101,342
2024-09-01,20,500101101,166
2024-09-01,21,500101101,157
2024-09-01,22,500101101,104
2024-09-01,23,500101101,64
2024-09-08,0,500101101,60
2024-09-08,1,500101101,48
2024-09-08,2,500101101,23
2024-09-08,3,500101101,15
2024-09-08,4,500101101,9
2024-09-08,5,500101101,32
2024-09-08,6,500101101,96
2024-09-08,7,500101101,370
2024-09-08,8,500101101,315
2024-09-08,9,500101101,263
2024-09-08,10,500101101,187
2024-09-08,11,500101101,229
2024-09-08,12,500101101,298
2024-09-08,13,500101101,212
2024-09-08,14,500101101,237
2024-09-08,15,500101101,185
2024-09-08,16,500101101,284
2024-09-08,17,500101101,407
2024-09-08,18,500101101,434
2024-09-08,19,500101101,291
2024-09-08,20,500101101,198
2024-09-08,21,500101101,134
2024-09-08,22,500101101,110
2024-09-08,23,500101101,57
2024-09-15,0,500101101,59
2024-09-15,1,500101101,47
2024-09-15,2,500101101,14
2024-09-15,3,500101101,12
2024-09-15,4,500101101,17
2024-09-15,5,500101101,26
2024-09-15,6,500101101,94
2024-09-15,7,500101101,333
2024-09-15,8,500101101,276
2024-09-15,9,500101101,171
2024-09-15,10,500101101,174
2024-09-15,11,500101101,205
2024-09-15,12,500101101,231
2024-09-15,13,500101101,239
2024-09-15,14,500101101,163
2024-09-15,15,500101101,217
2024-09-15,16,500101101,269
2024-09-15,17,500101101,358
2024-09-15,18,500101101,391
2024-09-15,19,500101101,400
2024-09-15,20,500101101,133
2024-09-15,21,500101101,113
2024-09-15,22,500101101,109
2024-09-15,23,500101101,48
2024-09-22,0,500101101,51
2024-09-22,1,500101101,32
2024-09-22,2,500101101,24
2024-09-22,3,500101101,11
2024-09-22,4,500101101,10
2024-09-22,5,500101101,31
2024-09-22,6,500101101,97
2024-09-22,7,500101101,232
2024-09-22,8,500101101,488
2024-09-22,9,500101101,218
2024-09-22,10,500101101,210
2024-09-22,11,500101101,250
2024-09-22,12,500101101,261
2024-09-22,13,500101101,197
2024-09-22,14,500101101,158
2024-09-22,15,500101101,121
2024-09-22,16,500101101,306
2024-09-22,17,500101101,341
2024-09-22,18,500101101,365
2024-09-22,19,500101101,299
2024-09-22,20,500101101,230
2024-09-22,21,500101101,138
2024-09-22,22,500101101,119
2024-09-22,23,500101101,69
2024-09-29,0,500101101,40
2024-09-29,1,500101101,33
2024-09-29,2,500101101,26
2024-09-29,3,500101101,11
2024-09-29,4,500101101,8
2024-09-29,5,500101101,32
2024-09-29,6,500101101,85
2024-09-29,7,500101101,348
2024-09-29,8,500101101,435
2024-09-29,9,500101101,233
2024-09-29,10,500101101,226
2024-09-29,11,500101101,252
2024-09-29,12,500101101,281
2024-09-29,13,500101101,242
2024-09-29,14,500101101,154
2024-09-29,15,500101101,132
2024-09-29,16,500101101,329
2024-09-29,17,500101101,377
2024-09-29,18,500101101,484
2024-09-29,19,500101101,225
2024-09-29,20,500101101,265
2024-09-29,21,500101101,112
2024-09-29,22,500101101,85
2024-09-29,23,500101101,70
2024-10-06,0,500101101,54
2024-10-06,1,500101101,36
2024-10-06,2,500101101,17
2024-10-06,3,500101101,6
2024-10-06,4,500101101,15
2024-10-06,5,500101101,28
2024-10-06,6,500101101,108
2024-10-06,7,500101101,298
